Origin	Ann_ID	Skill	Knowledge	Interest
ALL	Statics	35.294117647058826	35.294117647058826	0.0
ALL	Perception	56.00000000000001	56.00000000000001	0.0
ALL	Academic_conference	41.17647058823529	58.82352941176471	0.0
ALL	Nature	44.0	48.0	0.0
ALL	Problem_solving	0.0	82.0	0.0
ALL	Globalization	0.0	60.86956521739131	0.0
ALL	Team_building	42.857142857142854	42.857142857142854	0.0
ALL	Implementation	52.38095238095239	52.38095238095239	0.0
ALL	Accompaniment	72.0	72.0	0.0
ALL	Plan	36.0	40.0	0.0
ALL	Studio	50.0	55.26315789473685	0.0
ALL	Experiential_learning	0.0	80.0	0.0
ALL	Explosion	58.82352941176471	58.82352941176471	0.0
ALL	Process_management	52.63157894736842	57.89473684210527	0.0
ALL	Dutch_language	44.44444444444444	55.55555555555556	0.0
ALL	Conflict_resolution	52.63157894736842	42.10526315789473	0.0
ALL	Network_theory	77.27272727272727	59.09090909090909	0.0
ALL	Language	38.095238095238095	38.095238095238095	0.0
ALL	Geometry	50.0	50.0	0.0
ALL	Universe	36.666666666666664	36.666666666666664	0.0
ALL	Forecasting	52.94117647058824	70.58823529411765	0.0
ALL	Creative_industries	80.0	60.0	0.0
ALL	Empirical_research	33.33333333333333	33.33333333333333	0.0
ALL	Selection	73.91304347826086	82.0	0.0
ALL	Space	72.72727272727273	77.27272727272727	0.0
ALL	Web_design	72.72727272727273	77.27272727272727	0.0
ALL	Consumer	29.411764705882355	35.294117647058826	0.0
ALL	Guide	70.0	70.0	0.0
ALL	Terminology	26.0	30.0	0.0
ALL	Requirement	28.000000000000004	36.0	0.0
ALL	Aesthetics	64.70588235294117	68.0	0.0
ALL	Access_control	41.17647058823529	42.10526315789473	0.0
ALL	Heat_transfer	67.64705882352942	67.64705882352942	0.0
ALL	Social_psychology	60.0	60.0	0.0
ALL	SolidWorks	66.66666666666666	66.66666666666666	0.0
ALL	Physical_examination	0.0	70.0	70.0
ALL	Culture	36.0	28.000000000000004	0.0
ALL	Engineering	40.476190476190474	30.952380952380953	0.0
ALL	Mass_media	36.36363636363637	54.54545454545454	0.0
ALL	Video	80.0	76.66666666666667	80.0
ALL	Kinematics	70.58823529411765	70.58823529411765	0.0
ALL	Film_editing	73.52941176470588	73.52941176470588	0.0
ALL	Vimeo	64.28571428571429	64.28571428571429	64.28571428571429
ALL	Visual_Basic	52.63157894736842	68.42105263157895	0.0
ALL	Persona	63.04347826086957	41.30434782608695	0.0
ALL	Interaction_design	26.08695652173913	26.08695652173913	0.0
ALL	Creativity	60.0	66.66666666666666	0.0
ALL	Strategy	39.130434782608695	39.130434782608695	0.0
ALL	Blog	52.63157894736842	36.84210526315789	0.0
ALL	Methodology	40.0	44.0	0.0
ALL	Teamwork	26.31578947368421	17.391304347826086	0.0
ALL	Digital	73.68421052631578	76.19047619047619	0.0
ALL	Interview	0.0	36.0	0.0
ALL	Mathematics	46.666666666666664	46.666666666666664	0.0
ALL	Electronics	26.31578947368421	28.57142857142857	0.0
ALL	Computer-aided_design	78.94736842105263	52.63157894736842	0.0
ALL	Presentation	44.0	48.0	33.33333333333333
ALL	Set_theory	53.333333333333336	53.333333333333336	0.0
ALL	Image_editing	66.66666666666666	66.66666666666666	0.0
ALL	20th_century	80.0	80.0	0.0
ALL	Turning	26.0	26.0	0.0
ALL	Paper	64.0	60.0	0.0
ALL	Parallel_computing	54.0	54.0	0.0
ALL	Support_group	38.46153846153847	53.84615384615385	0.0
ALL	Task_force	27.27272727272727	27.27272727272727	28.57142857142857
ALL	Quality_of_life	21.052631578947366	42.10526315789473	0.0
ALL	Computer	44.0	20.0	0.0
ALL	Science	21.052631578947366	26.31578947368421	0.0
ALL	Input_device	52.94117647058824	52.94117647058824	0.0
ALL	User_interface_design	23.52941176470588	23.52941176470588	0.0
ALL	Software_framework	44.0	64.0	0.0
ALL	Customer	47.368421052631575	48.0	0.0
ALL	Mind_map	30.0	30.0	0.0
ALL	Consultant	58.82352941176471	58.82352941176471	0.0
ALL	Data_analysis	23.52941176470588	41.17647058823529	0.0
ALL	Product_lifecycle_management	63.1578947368421	73.68421052631578	0.0
ALL	Future	16.0	24.0	0.0
ALL	Materials_science	52.94117647058824	52.94117647058824	0.0
ALL	Laboratory	35.294117647058826	36.84210526315789	0.0
ALL	Human_factors_and_ergonomics	50.0	50.0	0.0
ALL	Development_studies	72.22222222222221	72.22222222222221	0.0
ALL	Physics	40.0	40.0	0.0
ALL	Source_code	52.63157894736842	52.38095238095239	0.0
ALL	Essay	61.904761904761905	66.66666666666666	0.0
ALL	Visual_perception	44.0	48.0	0.0
ALL	Behavioural_sciences	32.0	40.0	0.0
ALL	Development_economics	78.94736842105263	81.57894736842105	0.0
ALL	Ableton_Live	0.0	80.0	0.0
ALL	Torque	70.58823529411765	70.58823529411765	0.0
ALL	Switch	36.36363636363637	30.76923076923077	0.0
ALL	Textbook	42.857142857142854	33.33333333333333	0.0
ALL	Weight	64.28571428571429	78.57142857142857	78.57142857142857
ALL	Electric_motor	68.42105263157895	68.42105263157895	0.0
ALL	Academia	0.0	47.368421052631575	0.0
ALL	WordPress	72.22222222222221	61.111111111111114	0.0
ALL	Poster	30.952380952380953	40.476190476190474	63.63636363636363
ALL	Programmer	50.0	71.42857142857143	64.28571428571429
ALL	Creative_Commons	0.0	85.71428571428571	0.0
tudelft	Interactivity	52.0	56.00000000000001	0.0
tudelft	Acceleration	70.58823529411765	70.58823529411765	0.0
tudelft	User_interface	29.411764705882355	52.0	0.0
tudelft	Mass_production	47.05882352941176	52.94117647058824	0.0
tudelft	Display_device	54.54545454545454	54.54545454545454	0.0
tudelft	Digital_photography	66.66666666666666	66.66666666666666	0.0
tudelft	Array_data_structure	0.0	80.0	0.0
tudelft	Broadcast_programming	0.0	46.15384615384615	0.0
tudelft	Innovation	44.0	40.0	0.0
tudelft	Integrated_circuit	39.130434782608695	60.86956521739131	0.0
tudelft	Document	36.0	56.00000000000001	0.0
tudelft	Cultural_history	66.66666666666666	55.55555555555556	0.0
tudelft	Lecturer	56.52173913043478	72.0	0.0
tudelft	Designer	56.00000000000001	56.00000000000001	0.0
tudelft	Opportunity_cost	82.6086956521739	82.6086956521739	0.0
tudelft	Business	23.52941176470588	58.82352941176471	0.0
tudelft	Consumer	40.0	40.0	0.0
tudelft	Philosophy	54.347826086956516	54.347826086956516	0.0
tudelft	YouTube	72.22222222222221	61.111111111111114	0.0
tudelft	Computer_program	33.33333333333333	53.333333333333336	0.0
tudelft	Guide	70.0	70.0	0.0
tudelft	Sustainability	82.0	72.0	0.0
tudelft	Cognitive_science	82.6086956521739	82.6086956521739	0.0
tudelft	Diary	80.0	80.0	0.0
tudelft	Physical_exercise	80.0	82.35294117647058	0.0
tudelft	Statistical_hypothesis_testing	0.0	40.0	0.0
tudelft	Translation	32.0	34.0	0.0
tudelft	Turning	26.0	26.0	0.0
tudelft	Quality_(business)	76.47058823529412	76.47058823529412	0.0
tudelft	Sound	0.0	57.99999999999999	0.0
tudelft	Peer_review	22.22222222222222	44.44444444444444	0.0
tudelft	Regular_expression	82.35294117647058	81.57894736842105	0.0
tudelft	Cognition	0.0	52.0	0.0
tudelft	Iteration	46.0	57.99999999999999	0.0
tudelft	Requirement	32.0	48.0	0.0
tudelft	Analysis	72.0	72.0	0.0
tudelft	Simulation	69.56521739130434	69.56521739130434	0.0
tudelft	Project	48.0	56.00000000000001	0.0
tudelft	Conversation	0.0	81.81818181818183	0.0
tudelft	New_product_development	60.86956521739131	60.86956521739131	0.0
tudelft	Visual_system	68.42105263157895	72.0	0.0
tudelft	Documentation	60.0	60.0	0.0
tudelft	Mechanical_engineering	64.70588235294117	70.58823529411765	0.0
tudelft	Organization	68.0	52.0	0.0
tudelft	Usability	42.857142857142854	42.857142857142854	0.0
tudelft	Mechanics	58.82352941176471	58.82352941176471	0.0
tudelft	Fashion	0.0	60.0	0.0
tudelft	Local_government	22.0	26.0	0.0
tudelft	Laptop	80.0	80.0	0.0
tudelft	Integral	58.82352941176471	58.82352941176471	0.0
tudelft	Telephone	73.07692307692307	73.07692307692307	0.0
tudelft	Planning	73.91304347826086	73.91304347826086	0.0
tudelft	COBOL	26.08695652173913	56.52173913043478	0.0
tudelft	Index_(publishing)	80.0	80.0	0.0
tudelft	Process_control	57.89473684210527	47.368421052631575	0.0
tudelft	Personalization	44.44444444444444	55.55555555555556	0.0
tudelft	Search_and_seizure	0.0	85.71428571428571	0.0
tudelft	Case_study	82.0	82.0	0.0
tudelft	Debate	76.0	76.0	0.0
tudelft	Mathematical_analysis	76.47058823529412	73.68421052631578	0.0
tudelft	Customer	63.1578947368421	60.0	0.0
tudelft	Statistics	33.33333333333333	33.33333333333333	0.0
tudelft	Broadband	64.0	64.0	0.0
tudelft	Product_design	47.82608695652174	68.0	0.0
tudelft	System	52.0	57.99999999999999	0.0
tudelft	Human_nature	82.0	82.0	0.0
tudelft	User_experience	38.095238095238095	42.857142857142854	0.0
tudelft	Performance	80.95238095238095	80.95238095238095	0.0
tudelft	Autodidacticism	29.411764705882355	29.411764705882355	0.0
tudelft	Safety	0.0	72.0	0.0
tudelft	Streaming_media	66.66666666666666	66.66666666666666	0.0
tudelft	Economy	77.77777777777779	77.77777777777779	0.0
tudelft	Power_(physics)	82.35294117647058	70.58823529411765	0.0
tudelft	Prototype	40.0	40.0	0.0
tudelft	Risk	0.0	62.0	0.0
tudelft	Programming_tool	52.63157894736842	31.57894736842105	0.0
tudelft	Evaluation	48.0	52.0	0.0
tudelft	Tool	48.0	64.0	0.0
tudelft	Prior_art	0.0	82.35294117647058	0.0
tudelft	Construction	0.0	55.55555555555556	0.0
tudelft	Consultant	70.58823529411765	70.58823529411765	0.0
tudelft	Report	56.00000000000001	68.0	0.0
tudelft	E-learning	33.33333333333333	33.33333333333333	0.0
tudelft	Marketing_mix	82.35294117647058	82.35294117647058	0.0
tudelft	Software_design	32.0	44.0	0.0
tudelft	Blueprint	0.0	30.0	0.0
tudelft	Electronic_component	41.17647058823529	47.05882352941176	0.0
tudelft	Interaction	82.0	76.0	0.0
tudelft	Observation	70.58823529411765	70.58823529411765	0.0
tudelft	Concept	68.0	76.0	0.0
tudelft	Differential_equation	72.0	72.0	0.0
tudelft	Built_environment	64.70588235294117	64.70588235294117	0.0
tudelft	Attitude_(psychology)	73.52941176470588	73.52941176470588	0.0
tudelft	Systems_analysis	73.52941176470588	73.52941176470588	0.0
tudelft	Short_film	28.57142857142857	28.57142857142857	0.0
tudelft	Commercial_law	72.22222222222221	72.22222222222221	0.0
tudelft	Data_storage_device	41.17647058823529	47.05882352941176	0.0
tudelft	Philosophy_of_science	82.0	72.0	0.0
tudelft	Drawing	46.15384615384615	61.53846153846154	0.0
tudelft	Emotion	68.0	72.0	0.0
tudelft	Motivation	81.57894736842105	76.19047619047619	0.0
tudelft	Selection	78.26086956521739	82.0	0.0
tudelft	Chemical_kinetics	70.58823529411765	70.58823529411765	0.0
tudelft	Group_dynamics	66.66666666666666	73.91304347826086	0.0
tudelft	Image	26.08695652173913	60.0	0.0
tudelft	Nature	38.095238095238095	47.61904761904761	0.0
tudelft	Shape	73.33333333333333	66.66666666666666	0.0
tudelft	Adobe_Photoshop	81.81818181818183	81.81818181818183	0.0
tudelft	Design	64.0	60.0	0.0
tudelft	Injection_molding	52.94117647058824	52.94117647058824	0.0
tudelft	Content_analysis	60.0	64.0	0.0
tudelft	Technology	32.0	20.0	0.0
tudelft	Structured_programming	76.0	82.0	0.0
tudelft	Creative_writing	0.0	80.0	0.0
tudelft	Pastel	66.66666666666666	66.66666666666666	0.0
tudelft	Problem_solving	0.0	82.0	0.0
tudelft	Metal	47.05882352941176	47.05882352941176	0.0
tudelft	Psychology	64.70588235294117	81.57894736842105	0.0
tudelft	Market_research	81.57894736842105	81.57894736842105	0.0
tudelft	Humanities	32.0	40.0	0.0
tudelft	Electricity	70.58823529411765	70.58823529411765	0.0
tudelft	CD-ROM	80.0	80.0	0.0
tudelft	Writing	32.0	52.0	0.0
tudelft	Tutor	34.0	34.0	0.0
tudelft	Pragmatism	76.0	72.0	0.0
tudelft	Support_group	72.72727272727273	72.72727272727273	0.0
tudelft	Human_factors_and_ergonomics	50.0	50.0	0.0
tudelft	Application_software	47.82608695652174	30.434782608695656	0.0
tudelft	Group_theory	0.0	41.17647058823529	0.0
tudelft	Meeting	68.0	72.0	0.0
tudelft	20th_century	80.0	80.0	0.0
tudelft	Awareness	80.0	64.0	0.0
tudelft	Website	76.0	68.0	0.0
tudelft	Web_2~0	72.22222222222221	72.22222222222221	0.0
tudelft	Statics	52.94117647058824	47.05882352941176	0.0
tudelft	Perception	72.0	60.0	0.0
tudelft	Academic_conference	41.17647058823529	58.82352941176471	0.0
tudelft	Industrial_design	52.17391304347826	56.52173913043478	0.0
tudelft	Software_development_process	78.94736842105263	81.57894736842105	0.0
tudelft	Team_building	60.0	60.0	0.0
tudelft	Implementation	71.42857142857143	71.42857142857143	0.0
tudelft	Accompaniment	72.0	72.0	0.0
tudelft	Plan	69.56521739130434	69.56521739130434	0.0
tudelft	Studio	55.26315789473685	81.57894736842105	0.0
tudelft	Experiential_learning	0.0	80.0	0.0
tudelft	Process_management	63.1578947368421	68.42105263157895	0.0
tudelft	Universe	36.666666666666664	36.666666666666664	0.0
tudelft	Dutch_language	61.111111111111114	72.22222222222221	0.0
tudelft	Conflict_resolution	63.1578947368421	57.89473684210527	0.0
tudelft	Network_theory	77.27272727272727	59.09090909090909	0.0
tudelft	Language	47.368421052631575	57.89473684210527	0.0
tudelft	Geometry	50.0	50.0	0.0
tudelft	Science	21.052631578947366	26.31578947368421	0.0
tudelft	Forecasting	52.94117647058824	70.58823529411765	0.0
tudelft	Creative_industries	66.66666666666666	66.66666666666666	0.0
tudelft	Empirical_research	33.33333333333333	33.33333333333333	0.0
tudelft	Aesthetics	64.70588235294117	68.0	0.0
tudelft	Academic_publishing	33.33333333333333	19.047619047619047	0.0
tudelft	Future	18.0	26.0	0.0
tudelft	Web_design	72.72727272727273	77.27272727272727	0.0
tudelft	Navigation	72.22222222222221	72.22222222222221	0.0
tudelft	Ethics	60.86956521739131	60.86956521739131	0.0
tudelft	Terminology	26.0	30.0	0.0
tudelft	Access_control	41.17647058823529	47.05882352941176	0.0
tudelft	Consumer_behaviour	60.0	60.0	0.0
tudelft	Rapid_prototyping	53.333333333333336	53.333333333333336	0.0
tudelft	Heat_transfer	67.64705882352942	67.64705882352942	0.0
tudelft	Social_psychology	60.0	60.0	0.0
tudelft	SolidWorks	66.66666666666666	66.66666666666666	0.0
tudelft	Methodology	60.0	68.0	0.0
tudelft	Culture	56.00000000000001	48.0	0.0
tudelft	Engineering	45.23809523809524	40.476190476190474	0.0
tudelft	Mass_media	36.36363636363637	54.54545454545454	0.0
tudelft	Teamwork	31.57894736842105	17.391304347826086	0.0
tudelft	Film_editing	73.52941176470588	73.52941176470588	0.0
tudelft	Visual_Basic	47.05882352941176	64.70588235294117	0.0
tudelft	Interaction_design	39.130434782608695	52.17391304347826	0.0
tudelft	Space	72.72727272727273	77.27272727272727	0.0
tudelft	Creativity	53.84615384615385	61.53846153846154	0.0
tudelft	Strategy	56.52173913043478	56.52173913043478	0.0
tudelft	Blog	64.70588235294117	41.17647058823529	0.0
tudelft	Globalization	0.0	60.86956521739131	0.0
tudelft	Kinematics	70.58823529411765	70.58823529411765	0.0
tudelft	Digital	73.68421052631578	73.68421052631578	0.0
tudelft	Interview	0.0	64.0	0.0
tudelft	Mathematics	66.66666666666666	66.66666666666666	0.0
tudelft	Electronics	47.368421052631575	52.63157894736842	0.0
tudelft	Computer-aided_design	78.94736842105263	76.31578947368422	0.0
tudelft	Presentation	52.0	64.0	0.0
tudelft	Set_theory	53.333333333333336	53.333333333333336	0.0
tudelft	Image_editing	66.66666666666666	66.66666666666666	0.0
tudelft	Multinational_corporation	76.66666666666667	76.66666666666667	0.0
tudelft	Explosion	58.82352941176471	58.82352941176471	0.0
tudelft	Computer	60.0	28.000000000000004	0.0
tudelft	Parallel_computing	54.0	54.0	0.0
tudelft	Chart	53.333333333333336	53.333333333333336	0.0
tudelft	Quality_of_life	26.31578947368421	52.63157894736842	0.0
tudelft	Paper	84.0	82.0	0.0
tudelft	Electric_motor	70.58823529411765	70.58823529411765	0.0
tudelft	Input_device	54.54545454545454	54.54545454545454	0.0
tudelft	User_interface_design	41.17647058823529	41.17647058823529	0.0
tudelft	Software_framework	44.0	64.0	0.0
tudelft	Ableton_Live	0.0	80.0	0.0
tudelft	Mind_map	30.0	30.0	0.0
tudelft	Mission_statement	52.63157894736842	73.68421052631578	0.0
tudelft	Data_analysis	23.52941176470588	41.17647058823529	0.0
tudelft	Product_lifecycle_management	63.1578947368421	73.68421052631578	0.0
tudelft	Persona	63.04347826086957	41.30434782608695	0.0
tudelft	Materials_science	52.94117647058824	52.94117647058824	0.0
tudelft	Laboratory	35.294117647058826	36.84210526315789	0.0
tudelft	Output	36.84210526315789	52.63157894736842	0.0
tudelft	Development_studies	72.22222222222221	72.22222222222221	0.0
tudelft	Physics	52.0	52.0	0.0
tudelft	Essay	61.904761904761905	66.66666666666666	0.0
tudelft	Visual_perception	72.0	76.0	0.0
tudelft	Behavioural_sciences	32.0	40.0	0.0
tudelft	Torque	70.58823529411765	70.58823529411765	0.0
tudelft	Switch	54.54545454545454	54.54545454545454	0.0
tudelft	Textbook	42.857142857142854	33.33333333333333	0.0
tudelft	Life-cycle_assessment	36.666666666666664	36.666666666666664	0.0
tudelft	Academia	0.0	47.05882352941176	0.0
tudelft	WordPress	72.22222222222221	61.111111111111114	0.0
tudelft	Development_economics	78.94736842105263	81.57894736842105	0.0
tudelft	Source_code	81.57894736842105	76.19047619047619	0.0
tudelft	Creative_Commons	0.0	85.71428571428571	0.0
shareworks	Wealth	66.66666666666666	66.66666666666666	66.66666666666666
shareworks	Clock	0.0	66.66666666666666	66.66666666666666
shareworks	Prototype	18.0	32.0	24.0
shareworks	Presentation	30.0	36.666666666666664	33.33333333333333
shareworks	Designer	57.14285714285714	72.22222222222221	72.22222222222221
shareworks	Poster	50.0	59.09090909090909	63.63636363636363
shareworks	Task_force	28.57142857142857	28.57142857142857	28.57142857142857
shareworks	Game	52.94117647058824	15.789473684210526	28.947368421052634
shareworks	Craft	0.0	66.66666666666666	66.66666666666666
shareworks	Facebook	64.28571428571429	64.28571428571429	64.28571428571429
shareworks	Design	30.0	56.00000000000001	42.0
shareworks	Sound	0.0	53.84615384615385	34.61538461538461
shareworks	Meeting	73.33333333333333	60.0	73.33333333333333
shareworks	Vimeo	64.28571428571429	64.28571428571429	64.28571428571429
shareworks	Typeface	66.66666666666666	66.66666666666666	66.66666666666666
shareworks	Computer_programming	77.27272727272727	34.61538461538461	61.53846153846154
shareworks	Message	66.66666666666666	66.66666666666666	66.66666666666666
shareworks	Unix-like	66.66666666666666	66.66666666666666	66.66666666666666
shareworks	Drawing	44.44444444444444	44.44444444444444	44.44444444444444
shareworks	Weight	64.28571428571429	78.57142857142857	78.57142857142857
shareworks	Physical_examination	0.0	70.0	70.0
shareworks	Shape	35.714285714285715	38.88888888888889	33.33333333333333
shareworks	Planning	45.45454545454545	27.27272727272727	27.27272727272727
shareworks	Video	80.0	76.66666666666667	80.0
shareworks	Programmer	50.0	71.42857142857143	64.28571428571429
ALL	Interactivity	40.0	32.0	0.0
ALL	Acceleration	58.82352941176471	64.70588235294117	0.0
ALL	User_interface	70.58823529411765	76.0	0.0
ALL	Mass_production	76.47058823529412	70.58823529411765	0.0
ALL	Vision_in_Product_Design	44.44444444444444	44.44444444444444	0.0
ALL	Plastic	0.0	50.0	50.0
ALL	Topical	60.0	60.0	66.66666666666666
ALL	Digital_photography	44.44444444444444	44.44444444444444	0.0
ALL	Broadcast_programming	0.0	80.76923076923077	0.0
ALL	Innovation	84.0	82.0	66.66666666666666
ALL	Integrated_circuit	82.6086956521739	39.130434782608695	64.28571428571429
